game_id,visit,inning,bat_team,outs,batter_id,runner_1b,runner_2b,runner_3b,event,col_7,col_8,team_iter,year,base_state,tagup_success,tagup_runs,re0,next_inning,next_bat_team,next_outs,next_base_state,re1,delta_run_exp,teamname,chosen_runner_strategy,adv_result
BOS202209180,KCA,3,0,1,olive001,pasqv001,peres002,,8/F8XD,,,BOS,2022,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,KCA,[],[]
BOS202209180,KCA,3,1,0,refsr001,,martj006,bogax001,9/SF/F9D.3-H;2-3,,,BOS,2022,011,True,1,1.409,3.0,1.0,1.0,001,1.968,0.5589999999999999,BOS,"[3, 2]","[1, 1]"
BOS202209260,BAL,2,1,0,mcgur002,refsr001,casat001,,7/F7L,,,BOS,2022,110,False,0,0.923,2.0,1.0,1.0,110,0.923,0.0,BOS,[],[]
BOS202210040,TBA,4,0,0,parei001,choij001,franw002,,9/F9LS.2-3,,,BOS,2022,110,False,0,0.923,4.0,0.0,1.0,101,1.591,0.6679999999999999,TBA,[2],[1]
BOS202210050,TBA,8,1,0,verda001,chany001,dalbb001,,7/F7LS,,,BOS,2022,110,False,0,0.923,8.0,1.0,1.0,110,0.923,0.0,BOS,[],[]
CHA202204120,SEA,3,0,1,winkj002,frant002,fraza001,,8/F8XD+.2-3,,,CHA,2022,110,False,0,0.443,3.0,0.0,2.0,101,0.498,0.05499999999999999,SEA,[2],[1]
CHA202204160,TBA,1,0,1,ramih004,,arozr001,loweb001,7/SF/F7D.3-H(UR),,,CHA,2022,011,True,1,0.59,1.0,0.0,2.0,010,1.327,0.737,TBA,[3],[1]
CHA202204160,TBA,6,1,1,garcl004,jimee001,grany001,,7/F7D,,,CHA,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202204170,TBA,5,1,0,robel002,andet001,,engea001,9/F89S,,,CHA,2022,101,False,0,1.591,5.0,1.0,1.0,101,1.591,0.0,CHA,[],[]
CHA202204260,KCA,6,0,0,taylm002,olive001,,wittb002,8/SF/F8XD+.3-H,,,CHA,2022,101,True,1,1.591,6.0,0.0,1.0,100,1.526,-0.06499999999999995,KCA,[3],[1]
CHA202204260,KCA,7,1,1,mendd002,engea001,burgj001,,9/F9S,,,CHA,2022,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202204260,KCA,8,0,0,santc002,peres002,benia002,,9/F9D+.2-3,,,CHA,2022,110,False,0,0.923,8.0,0.0,1.0,101,1.591,0.6679999999999999,KCA,[2],[1]
CHA202204270,KCA,2,1,0,mcgur002,,burgj001,grany001,9/SF/L9D.3-H;2-3,,,CHA,2022,011,True,1,1.409,2.0,1.0,1.0,001,1.968,0.5589999999999999,CHA,"[3, 2]","[1, 1]"
CHA202204280,KCA,5,0,1,benia002,merrw001,,gallc001,7/SF/F7.3-H,,,CHA,2022,101,True,1,0.498,5.0,0.0,2.0,100,1.227,0.7290000000000001,KCA,[3],[1]
CHA202204280,KCA,8,1,0,polla001,burgj001,,harrj002,7/SF/F78.3-H,,,CHA,2022,101,True,1,1.591,8.0,1.0,1.0,100,1.526,-0.06499999999999995,CHA,[3],[1]
CHA202204300,ANA,4,1,1,engea001,grany001,abrej003,,9/L89D,,,CHA,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202205010,ANA,6,1,0,abrej003,grany001,robel002,,9/F89XD.2-3,,,CHA,2022,110,False,0,0.923,6.0,1.0,1.0,101,1.591,0.6679999999999999,CHA,[2],[1]
CHA202205010,ANA,9,0,1,renda001,mayfj001,,troum001,8/F8,,,CHA,2022,101,False,0,0.498,9.0,0.0,2.0,101,0.498,0.0,ANA,[],[]
CHA202205010,ANA,9,1,0,polla001,sheeg001,,abrej003,9/F9S,,,CHA,2022,101,False,0,1.591,9.0,1.0,1.0,101,1.591,0.0,CHA,[],[]
CHA202205100,CLE,2,1,0,sheeg001,grany001,robel002,,7/F7LF/FL,,,CHA,2022,110,False,0,0.923,2.0,1.0,1.0,110,0.923,0.0,CHA,[],[]
CHA202205100,CLE,2,1,1,polla001,grany001,robel002,,8/F89D.2-3,,,CHA,2022,110,False,0,0.443,2.0,1.0,2.0,101,0.498,0.05499999999999999,CHA,[2],[1]
CHA202205120,NYA,2,1,0,sheeg001,grany001,robel002,,7/F7LF/FL,,,CHA,2022,110,False,0,0.923,2.0,1.0,1.0,110,0.923,0.0,CHA,[],[]
CHA202205120,NYA,5,0,1,hicka001,donaj001,stanm004,,9/L9D,,,CHA,2022,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,NYA,[],[]
CHA202205120,NYA,8,1,1,garcl004,polla001,sheeg001,,7/F7LD,,,CHA,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202205140,NYA,7,1,1,robel002,moncy001,,andet001,8/F8S,,,CHA,2022,101,False,0,0.498,7.0,1.0,2.0,101,0.498,0.0,CHA,[],[]
CHA202205140,NYA,9,0,0,higak001,,kinei001,gallj002,7/SF/DP/F7.3-H;2X3(756),,,CHA,2022,011,True,1,1.409,9.0,0.0,2.0,000,1.102,-0.30699999999999994,NYA,"[3, 2]","[1, 0]"
CHA202205240,BOS,1,0,0,bogax001,martj006,dever001,,8/F89XD+.2-3,,,CHA,2022,110,False,0,0.923,1.0,0.0,1.0,101,1.591,0.6679999999999999,BOS,[2],[1]
CHA202205250,BOS,3,0,0,verda001,bogax001,martj006,,7/F7D,,,CHA,2022,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,BOS,[],[]
CHA202205280,CHN,2,1,1,sheeg001,polla001,grany001,,8/F89,,,CHA,2022,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202205290,CHN,2,0,1,hoern001,orter001,wisdp001,,8/L89,,,CHA,2022,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
CHA202205290,CHN,7,1,0,sheeg001,grany001,abrej003,,8/L8XD.2-3,,,CHA,2022,110,False,0,0.923,7.0,1.0,1.0,101,1.591,0.6679999999999999,CHA,[2],[1]
CHA202205290,CHN,10,1,0,vauga001,mendd002,,harrj002,8/SF/L8D.3-H(UR),,,CHA,2022,101,True,1,1.591,10.0,1.0,1.0,100,1.526,-0.06499999999999995,CHA,[3],[1]
CHA202205290,CHN,10,1,1,grany001,abrej003,burgj001,,9/F9S,,,CHA,2022,110,False,0,0.443,10.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202206110,TEX,2,1,1,vauga001,polla001,mendd002,,9/F9D.2-3,,,CHA,2022,110,False,0,0.443,2.0,1.0,2.0,101,0.498,0.05499999999999999,CHA,[2],[1]
CHA202206110,TEX,10,0,0,seagc001,semim001,reksz001,,7/F78S/DP.1X1(73),,,CHA,2022,110,False,0,0.923,10.0,0.0,2.0,010,0.327,-0.5960000000000001,TEX,[1],[0]
CHA202206110,TEX,10,1,0,vauga001,polla001,,mendd002,8/SF/L8D.3-H,,,CHA,2022,101,True,1,1.591,10.0,1.0,1.0,100,1.526,-0.06499999999999995,CHA,[3],[1]
CHA202206120,TEX,10,0,1,calhk001,garca005,semim001,,7/F78D,,,CHA,2022,110,False,0,0.443,10.0,0.0,2.0,110,0.443,0.0,TEX,[],[]
CHA202206120,TEX,11,1,0,zavas001,garcl004,,harrj002,9/SF/F9D.3-H(UR);1-2,,,CHA,2022,101,True,1,1.591,11.0,1.0,1.0,010,1.689,0.09800000000000009,CHA,"[3, 1]","[1, 1]"
CHA202206220,TOR,1,0,0,guerv002,bichb001,espis001,,8/F8XD+.2-3,,,CHA,2022,110,False,0,0.923,1.0,0.0,1.0,101,1.591,0.6679999999999999,TOR,[2],[1]
CHA202206230,BAL,9,0,1,martr006,matej003,nevit001,,8/F89S,,,CHA,2022,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,BAL,[],[]
CHA202207040,MIN,7,1,0,polla001,moncy001,engea001,,8/F89XD+/TP.2X2(5);1X1(85),,,CHA,2022,110,False,0,0.923,8.0,0.0,0.0,000,0.0,-0.923,CHA,"[2, 1]","[0, 0]"
CHA202207220,CLE,1,0,1,millo002,naylj001,,ramij003,8/SF/F8.3-H,,,CHA,2022,101,True,1,0.498,1.0,0.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CHA202207220,CLE,2,0,0,kwans001,stram002,maill001,,7/F7,,,CHA,2022,110,False,0,0.923,2.0,0.0,1.0,110,0.923,0.0,CLE,[],[]
CHA202207220,CLE,3,1,0,vauga001,moncy001,andet001,,8/F89,,,CHA,2022,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,CHA,[],[]
CHA202207220,CLE,6,0,1,ramij003,rosaa003,kwans001,,8/F8,,,CHA,2022,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,CLE,[],[]
CHA202207231,CLE,9,0,1,ramij003,rosaa003,,kwans001,9/SF/L9.3-H,,,CHA,2022,101,True,1,0.498,9.0,0.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CHA202207232,CLE,8,1,1,engea001,abrej003,vauga001,,7/F78XD,,,CHA,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202208010,KCA,7,1,0,sheeg001,zavas001,,garcl004,7/SF/F7D.3-H,,engea001,CHA,2022,101,True,1,1.591,7.0,1.0,1.0,100,1.526,-0.06499999999999995,CHA,[3],[1]
CHA202208020,KCA,3,0,0,wittb002,melem001,lopen001,,9/F9LD.2-3,,,CHA,2022,110,False,0,0.923,3.0,0.0,1.0,101,1.591,0.6679999999999999,KCA,[2],[1]
CHA202208030,KCA,1,1,1,abrej003,jimee001,vauga001,,8/L8D,,,CHA,2022,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202208120,DET,7,1,1,sosal001,harrj002,moncy001,,7/F78,,,CHA,2022,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202208120,DET,8,1,0,moncy001,grany001,garcl004,,8/L89XD.2-3,,,CHA,2022,110,False,0,0.923,8.0,1.0,1.0,101,1.591,0.6679999999999999,CHA,[2],[1]
CHA202208130,DET,1,1,1,abrej003,moncy001,,polla001,7/SF/F78D.3-H,,,CHA,2022,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,CHA,[3],[1]
CHA202208130,DET,2,1,1,polla001,harrj002,,garcl004,9/SF/F89.3-H;1-3(E9/TH),,,CHA,2022,101,True,1,0.498,2.0,1.0,2.0,001,1.369,0.871,CHA,"[3, 1]","[1, 1]"
CHA202208150,HOU,1,0,0,alvay001,gurry001,,dubom001,8/SF/F89D.3-H(UR),,,CHA,2022,101,True,1,1.591,1.0,0.0,1.0,100,1.526,-0.06499999999999995,HOU,[3],[1]
CHA202208150,HOU,7,1,1,moncy001,grany001,abrej003,,7/F7,,,CHA,2022,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202208160,HOU,7,0,1,brega001,alvay001,gurry001,,8/F89,,,CHA,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,HOU,[],[]
CHA202208170,HOU,4,0,1,manct001,,tuckk001,alvay001,8/SF/F8XD.3-H;2-3,,,CHA,2022,011,True,1,0.59,4.0,0.0,2.0,001,1.369,0.779,HOU,"[3, 2]","[1, 1]"
CHA202208270,ARI,1,1,1,jimee001,abrej003,vauga001,,9/F9L,,,CHA,2022,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202208270,ARI,9,0,0,thoma004,kellc002,,mccaj003,7/SF/F7L.3-H,,,CHA,2022,101,True,1,1.591,9.0,0.0,1.0,100,1.526,-0.06499999999999995,ARI,[3],[1]
CHA202208280,ARI,6,1,1,sheeg001,,vauga001,abrej003,9/SF/F89XD.3-H;2-3,,,CHA,2022,011,True,1,0.59,6.0,1.0,2.0,001,1.369,0.779,CHA,"[3, 2]","[1, 1]"
CHA202209030,MIN,8,1,0,polla001,paytm001,hasea001,,9/F9S,,,CHA,2022,110,False,0,0.923,8.0,1.0,1.0,110,0.923,0.0,CHA,[],[]
CHA202209140,COL,4,1,1,robel002,vauga001,jimee001,,8/F89D,,,CHA,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,CHA,[],[]
CHA202209200,CLE,1,0,1,naylj001,rosaa003,kwans001,,8/L78D,,,CHA,2022,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,CLE,[],[]
CHA202209200,CLE,7,0,0,stram002,hedga001,millo002,,9/L89D.2-3,,,CHA,2022,110,False,0,0.923,7.0,0.0,1.0,101,1.591,0.6679999999999999,CLE,[2],[1]
CHA202209200,CLE,10,0,1,gonzo001,palar002,,ramij003,8/SF/F8D.3-H,,,CHA,2022,101,True,1,0.498,10.0,0.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CHA202209200,CLE,11,0,1,ramij003,rosaa003,,kwans001,9/SF/F9.3-H,,,CHA,2022,101,True,1,0.498,11.0,0.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CHA202210040,MIN,2,0,1,cavej001,jeffr002,,gordn001,7/SF/F7LD.3-H,,,CHA,2022,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,MIN,[3],[1]
CHA202210050,MIN,1,0,0,gordn001,urshg001,arral001,,7/F78D,,,CHA,2022,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,MIN,[],[]
CLE202204150,SFN,7,1,1,millo002,reyef001,,ramij003,9/SF/F9D.3-H,,,CLE,2022,101,True,1,0.498,7.0,1.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CLE202204201,CHA,1,1,0,ramij003,cleme002,stram002,,8/F8S,,,CLE,2022,110,False,0,0.923,1.0,1.0,1.0,110,0.923,0.0,CLE,[],[]
CLE202204210,CHA,4,0,1,grany001,,abrej003,garcl004,9/SF/F9LS.3-H,,,CLE,2022,011,True,1,0.59,4.0,0.0,2.0,010,1.327,0.737,CHA,[3],[1]
CLE202204210,CHA,6,1,1,kwans001,,merco003,gimea001,7/SF/L7D.3-H,,,CLE,2022,011,True,1,0.59,6.0,1.0,2.0,010,1.327,0.737,CLE,[3],[1]
CLE202204210,CHA,7,1,0,gimea001,cleme002,,naylj001,7/SF/F7D.3-H(UR),,,CLE,2022,101,True,1,1.591,7.0,1.0,1.0,100,1.526,-0.06499999999999995,CLE,[3],[1]
CLE202205041,SDN,3,1,0,stram002,palar002,,maill001,9/F9S,,,CLE,2022,101,False,0,1.591,3.0,1.0,1.0,101,1.591,0.0,CLE,[],[]
CLE202205042,SDN,1,0,1,profj001,machm001,grist001,,7/F7LSF/FL,,,CLE,2022,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,SDN,[],[]
CLE202205042,SDN,8,1,1,kwans001,reyef001,millo002,,7/L78,,,CLE,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202205050,TOR,6,0,1,chapm001,guerv002,bichb001,,9/F9LS,,,CLE,2022,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,TOR,[],[]
CLE202205071,TOR,8,1,1,naylj001,millo002,,kwans001,9/SF/L89D+.3-H,,,CLE,2022,101,True,1,0.498,8.0,1.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CLE202205072,TOR,7,1,1,merco003,gimea001,,millo002,7/SF/F78D.3-H,,,CLE,2022,101,True,1,0.498,7.0,1.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
CLE202205170,CIN,3,1,1,stram002,,merco003,palar002,8/SF/L8D.3-H;2-3,,,CLE,2022,011,True,1,0.59,3.0,1.0,2.0,001,1.369,0.779,CLE,"[3, 2]","[1, 1]"
CLE202205190,CIN,2,1,0,reyef001,rosaa003,,millo002,8/SF/F8XD.3-H,,,CLE,2022,101,True,1,1.591,2.0,1.0,1.0,100,1.526,-0.06499999999999995,CLE,[3],[1]
CLE202205190,CIN,7,1,1,gimea001,reyef001,rosaa003,,7/F7LSF/FL,,,CLE,2022,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202205200,DET,7,0,1,torks001,candj002,,baezj001,7/SF/L7D+.3-H(UR),,,CLE,2022,101,True,1,0.498,7.0,0.0,2.0,100,1.227,0.7290000000000001,DET,[3],[1]
CLE202205310,KCA,7,0,1,lopen001,rivee001,dozih001,,7/L7,,,CLE,2022,110,False,0,0.443,7.0,0.0,2.0,110,0.443,0.0,KCA,[],[]
CLE202206010,KCA,5,1,0,rosaa003,kwans001,maill001,,9/L9D+.2-3,,,CLE,2022,110,False,0,0.923,5.0,1.0,1.0,101,1.591,0.6679999999999999,CLE,[2],[1]
CLE202206071,TEX,6,0,0,lowen001,huffs001,calhk001,,8/L89XD.2-3,,,CLE,2022,110,False,0,0.923,6.0,0.0,1.0,101,1.591,0.6679999999999999,TEX,[2],[1]
CLE202206072,TEX,6,1,1,millo002,rosaa003,stram002,,8/L8+,,,CLE,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202206100,OAK,3,1,1,ramij003,rosaa003,stram002,,9/F9D,,,CLE,2022,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202206240,BOS,1,1,1,naylj001,rosaa003,kwans001,,8/L89XD+.2-3,,,CLE,2022,110,False,0,0.443,1.0,1.0,2.0,101,0.498,0.05499999999999999,CLE,[2],[1]
CLE202206240,BOS,5,0,1,martj006,,dever001,arroc001,9/F89S/DP.3XH(92),,,CLE,2022,011,False,0,0.59,5.0,1.0,0.0,000,0.0,-0.59,BOS,[3],[0]
CLE202206250,BOS,7,1,0,stram002,hedga001,gonzo001,,8/F89,,,CLE,2022,110,False,0,0.923,7.0,1.0,1.0,110,0.923,0.0,CLE,[],[]
CLE202206282,MIN,1,1,0,ramij003,rosaa003,kwans001,,8/F8,,,CLE,2022,110,False,0,0.923,1.0,1.0,1.0,110,0.923,0.0,CLE,[],[]
CLE202206282,MIN,1,1,1,naylj001,rosaa003,kwans001,,8/F78S,,,CLE,2022,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202206290,MIN,3,1,1,naylj001,,rosaa003,kwans001,7/SF/F78.3-H,,,CLE,2022,011,True,1,0.59,3.0,1.0,2.0,010,1.327,0.737,CLE,[3],[1]
CLE202206290,MIN,10,1,1,ramij003,,rosaa003,kwans001,8/L8,,,CLE,2022,011,False,0,0.59,10.0,1.0,2.0,011,0.59,0.0,CLE,[],[]
CLE202207022,NYA,7,0,1,higak001,,kinei001,gallj002,7/SF/F7.3-H,,,CLE,2022,011,True,1,0.59,7.0,0.0,2.0,010,1.327,0.737,NYA,[3],[1]
CLE202207022,NYA,9,1,1,maill001,millo002,naylj001,,8/F8D,,,CLE,2022,110,False,0,0.443,9.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202207030,NYA,9,0,0,donaj001,stanm004,rizza001,,8/F8S,,,CLE,2022,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,NYA,[],[]
CLE202207110,CHA,4,0,1,garcl004,polla001,jimee001,,7/F7D,,,CLE,2022,110,False,0,0.443,4.0,0.0,2.0,110,0.443,0.0,CHA,[],[]
CLE202207122,CHA,3,0,0,abrej003,robel002,vauga001,,9/L9,,,CLE,2022,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,CHA,[],[]
CLE202207140,DET,3,1,0,naylj001,ramij003,rosaa003,,7/F78S,,,CLE,2022,110,False,0,0.923,3.0,1.0,1.0,110,0.923,0.0,CLE,[],[]
CLE202207140,DET,8,1,1,kwans001,stram002,hedga001,,9/F89D,,,CLE,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202208040,HOU,5,0,0,penaj004,diaza003,brega001,,9/F9L.2-3,,,CLE,2022,110,False,0,0.923,5.0,0.0,1.0,101,1.591,0.6679999999999999,HOU,[2],[1]
CLE202208040,HOU,5,0,1,dubom001,mccoc001,,diaza003,9/F9S,,,CLE,2022,101,False,0,0.498,5.0,0.0,2.0,101,0.498,0.0,HOU,[],[]
CLE202208050,HOU,3,0,1,gurry001,altuj001,maldm001,,9/F9LF/FL,,,CLE,2022,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,HOU,[],[]
CLE202208050,HOU,8,0,1,maldm001,,meyej002,mccoc001,7/SF/F7D.3-H,,,CLE,2022,011,True,1,0.59,8.0,0.0,2.0,010,1.327,0.737,HOU,[3],[1]
CLE202208300,BAL,2,0,1,mounr001,haysa001,,uriar001,9/SF/F9D.3-H,,,CLE,2022,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,BAL,[3],[1]
CLE202208300,BAL,5,1,1,rosaa003,,kwans001,bensw001,8/SF/L89D.3-H;2-3,,,CLE,2022,011,True,1,0.59,5.0,1.0,2.0,001,1.369,0.779,CLE,"[3, 2]","[1, 1]"
CLE202208310,BAL,9,0,1,matej003,odorr001,hendg002,,8/F8XD.2-3,,,CLE,2022,110,False,0,0.443,9.0,0.0,2.0,101,0.498,0.05499999999999999,BAL,[2],[1]
CLE202209030,SEA,5,1,0,stram002,maill001,gimea001,,7/L7D+,,,CLE,2022,110,False,0,0.923,5.0,1.0,1.0,110,0.923,0.0,CLE,[],[]
CLE202209040,SEA,10,0,1,frant002,,rodrj007,toroa001,7/F78S,,,CLE,2022,011,False,0,0.59,10.0,0.0,2.0,011,0.59,0.0,SEA,[],[]
CLE202209120,ANA,6,1,1,hedga001,gimea001,millo002,,7/L7L,,,CLE,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202209172,MIN,1,1,0,ramij003,rosaa003,kwans001,,7/F78S,,,CLE,2022,110,False,0,0.923,1.0,1.0,1.0,110,0.923,0.0,CLE,[],[]
CLE202209172,MIN,8,0,0,sancg002,urshg001,,corrc001,9/SF/F89D.3-H,,,CLE,2022,101,True,1,1.591,8.0,0.0,1.0,100,1.526,-0.06499999999999995,MIN,[3],[1]
CLE202209172,MIN,10,1,1,cleme002,,millo002,gonzo001,7/F78S,,,CLE,2022,011,False,0,0.59,10.0,1.0,2.0,011,0.59,0.0,CLE,[],[]
CLE202209172,MIN,11,0,1,palaj002,gordn001,hamic001,,9/L9,,,CLE,2022,110,False,0,0.443,11.0,0.0,2.0,110,0.443,0.0,MIN,[],[]
CLE202209180,MIN,1,0,0,miraj002,corrc001,arral001,,8/F8XD.2-3,,,CLE,2022,110,False,0,0.923,1.0,0.0,1.0,101,1.591,0.6679999999999999,MIN,[2],[1]
CLE202209180,MIN,1,0,1,urshg001,corrc001,,arral001,7/F7/DP.3XH(72),,,CLE,2022,101,False,0,0.498,1.0,1.0,0.0,000,0.0,-0.498,MIN,[3],[0]
CLE202209180,MIN,6,0,1,cavej001,urshg001,corrc001,,8/F8XD+.2-3,,,CLE,2022,110,False,0,0.443,6.0,0.0,2.0,101,0.498,0.05499999999999999,MIN,[2],[1]
CLE202209190,MIN,8,1,1,gonzo001,cleme002,ramij003,,8/L78XD,,,CLE,2022,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202209270,TBA,4,1,1,stram002,ariag002,brenw002,,8/F89XD,,,CLE,2022,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,CLE,[],[]
CLE202210020,KCA,8,0,0,lopen001,eaton001,wated001,,7/F5D,,,CLE,2022,110,False,0,0.923,8.0,0.0,1.0,110,0.923,0.0,KCA,[],[]
CLE202210030,KCA,6,0,0,olive001,pasqv001,wittb002,,8/F8XD+.2-3,,,CLE,2022,110,False,0,0.923,6.0,0.0,1.0,101,1.591,0.6679999999999999,KCA,[2],[1]
CLE202210030,KCA,6,0,1,massm001,pasqv001,,wittb002,9/SF/L9+.3-H,,,CLE,2022,101,True,1,0.498,6.0,0.0,2.0,100,1.227,0.7290000000000001,KCA,[3],[1]
DET202204080,CHA,6,1,0,baezj001,meada001,grosr001,,7/F7LD,,,DET,2022,110,False,0,0.923,6.0,1.0,1.0,110,0.923,0.0,DET,[],[]
DET202204100,CHA,3,0,1,vauga001,jimee001,abrej003,,9/F9LSF/FL.2-3,,,DET,2022,110,False,0,0.443,3.0,0.0,2.0,101,0.498,0.05499999999999999,CHA,[2],[1]
DET202204130,BOS,4,0,1,verda001,,dalbb001,martj006,7/SF/F7LD.3-H,,,DET,2022,011,True,1,0.59,4.0,0.0,2.0,010,1.327,0.737,BOS,[3],[1]
DET202204130,BOS,8,0,1,dalbb001,martj006,stort001,,9/F9S,,,DET,2022,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,BOS,[],[]
DET202204190,NYA,9,0,1,stanm004,rizza001,hicka001,,7/F7L,,,DET,2022,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,NYA,[],[]
DET202204200,NYA,6,1,1,torks001,cabrm001,candj002,,9/F89,,,DET,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,DET,[],[]
DET202204200,NYA,7,0,1,hicka001,,kinei001,torrg001,7/F56D,,,DET,2022,011,False,0,0.59,7.0,0.0,2.0,011,0.59,0.0,NYA,[],[]
DET202204210,NYA,5,0,1,gonzm002,kinei001,,lemad001,9/F89,,,DET,2022,101,False,0,0.498,5.0,0.0,2.0,101,0.498,0.0,NYA,[],[]
DET202205042,PIT,7,0,0,voged001,hayek001,,reynb001,9/SF/L89XD+.3-H,,,DET,2022,101,True,1,1.591,7.0,0.0,1.0,100,1.526,-0.06499999999999995,PIT,[3],[1]
DET202205110,OAK,2,0,1,kempt001,pachc001,,andre001,8/SF/L8D.3-H,,,DET,2022,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,OAK,[3],[1]
DET202205120,OAK,1,0,0,brows003,lowrj001,neuss001,,7/F78S,,,DET,2022,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,OAK,[],[]
DET202205120,OAK,3,0,0,brows003,lowrj001,neuss001,,7/F7S,,,DET,2022,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,OAK,[],[]
DET202205130,BAL,1,0,0,manct001,matej003,mullc002,,9/L9,,,DET,2022,110,False,0,0.923,1.0,0.0,1.0,110,0.923,0.0,BAL,[],[]
DET202205140,BAL,6,1,1,candj002,cabrm001,baezj001,,7/L7D,,,DET,2022,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,DET,[],[]
DET202205150,BAL,3,1,1,cabrm001,castw003,,baezj001,8/SF/F89.3-H,,,DET,2022,101,True,1,0.498,3.0,1.0,2.0,100,1.227,0.7290000000000001,DET,[3],[1]
DET202205260,CLE,2,1,1,schoj001,,grosr001,hilld002,8/SF/L8XD+.3-H;2-3,,,DET,2022,011,True,1,0.59,2.0,1.0,2.0,001,1.369,0.779,DET,"[3, 2]","[1, 1]"
DET202205290,CLE,7,0,1,maill001,millo002,,gimea001,8/SF/F8XD.3-H,,,DET,2022,101,True,1,0.498,7.0,0.0,2.0,100,1.227,0.7290000000000001,CLE,[3],[1]
DET202205311,MIN,7,0,0,buxtb001,arral001,palaj002,,9/F89,,,DET,2022,110,False,0,0.923,7.0,0.0,1.0,110,0.923,0.0,MIN,[],[]
DET202206020,MIN,5,0,1,keplm001,buxtb001,palaj002,,9/F89S,,,DET,2022,110,False,0,0.443,5.0,0.0,2.0,110,0.443,0.0,MIN,[],[]
DET202206130,CHA,1,1,1,baezj001,meada001,,casth001,9/SF/L89XD.3-H,,,DET,2022,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,DET,[3],[1]
