bases,outs,sp1,sp2,runner_eq,payoff
"[1, 2]",2,0.65,0.35,[],0.0
"[1, 2]",2,0.65,0.38,[],0.0
"[1, 2]",2,0.65,0.41,[],0.0
"[1, 2]",2,0.65,0.44,[],0.0
"[1, 2]",2,0.65,0.47,[],0.0
"[1, 2]",2,0.65,0.5,[],0.0
"[1, 2]",2,0.65,0.53,[],0.0
"[1, 2]",2,0.65,0.56,[],0.0
"[1, 2]",2,0.65,0.59,[],0.0
"[1, 2]",2,0.65,0.62,[],0.0
"[1, 2]",2,0.65,0.65,[],0.0
"[1, 2]",2,0.65,0.68,[],0.0
"[1, 2]",2,0.65,0.71,[],0.0
"[1, 2]",2,0.65,0.74,[],0.0
"[1, 2]",2,0.65,0.76,[],0.0
"[1, 2]",2,0.65,0.79,[],0.0
"[1, 2]",2,0.65,0.82,"[1, 2]",0.00870399999999997
"[1, 2]",2,0.65,0.85,"[1, 2]",0.020739999999999967
"[1, 2]",2,0.65,0.88,[2],0.0358768
"[1, 2]",2,0.65,0.91,[2],0.0406576
"[1, 2]",2,0.65,0.94,[2],0.04543839999999999
"[1, 2]",2,0.65,0.97,[2],0.05021919999999999
"[1, 2]",2,0.65,1.0,[2],0.05499999999999999
"[1, 2]",2,0.68,0.0,[],0.0
"[1, 2]",2,0.68,0.03,[],0.0
"[1, 2]",2,0.68,0.06,[],0.0
"[1, 2]",2,0.68,0.09,[],0.0
"[1, 2]",2,0.68,0.12,[],0.0
"[1, 2]",2,0.68,0.15,[],0.0
"[1, 2]",2,0.68,0.18,[],0.0
"[1, 2]",2,0.68,0.21,[],0.0
"[1, 2]",2,0.68,0.24,[],0.0
"[1, 2]",2,0.68,0.26,[],0.0
"[1, 2]",2,0.68,0.29,[],0.0
"[1, 2]",2,0.68,0.32,[],0.0
"[1, 2]",2,0.68,0.35,[],0.0
"[1, 2]",2,0.68,0.38,[],0.0
"[1, 2]",2,0.68,0.41,[],0.0
"[1, 2]",2,0.68,0.44,[],0.0
"[1, 2]",2,0.68,0.47,[],0.0
"[1, 2]",2,0.68,0.5,[],0.0
"[1, 2]",2,0.68,0.53,[],0.0
"[1, 2]",2,0.68,0.56,[],0.0
"[1, 2]",2,0.68,0.59,[],0.0
"[1, 2]",2,0.68,0.62,[],0.0
"[1, 2]",2,0.68,0.65,[],0.0
"[1, 2]",2,0.68,0.68,[],0.0
"[1, 2]",2,0.68,0.71,[],0.0
"[1, 2]",2,0.68,0.74,[],0.0
"[1, 2]",2,0.68,0.76,[],0.0
"[1, 2]",2,0.68,0.79,"[1, 2]",0.0023320000000000085
"[1, 2]",2,0.68,0.82,"[1, 2]",0.014367999999999968
"[1, 2]",2,0.68,0.85,"[1, 2]",0.026403999999999962
"[1, 2]",2,0.68,0.88,[2],0.0358768
"[1, 2]",2,0.68,0.91,[2],0.0406576
"[1, 2]",2,0.68,0.94,[2],0.04543839999999999
"[1, 2]",2,0.68,0.97,[2],0.05021919999999999
"[1, 2]",2,0.68,1.0,[2],0.05499999999999999
"[1, 2]",2,0.71,0.0,[],0.0
"[1, 2]",2,0.71,0.03,[],0.0
"[1, 2]",2,0.71,0.06,[],0.0
"[1, 2]",2,0.71,0.09,[],0.0
"[1, 2]",2,0.71,0.12,[],0.0
"[1, 2]",2,0.71,0.15,[],0.0
"[1, 2]",2,0.71,0.18,[],0.0
"[1, 2]",2,0.71,0.21,[],0.0
"[1, 2]",2,0.71,0.24,[],0.0
"[1, 2]",2,0.71,0.26,[],0.0
"[1, 2]",2,0.71,0.29,[],0.0
"[1, 2]",2,0.71,0.32,[],0.0
"[1, 2]",2,0.71,0.35,[],0.0
"[1, 2]",2,0.71,0.38,[],0.0
"[1, 2]",2,0.71,0.41,[],0.0
"[1, 2]",2,0.71,0.44,[],0.0
"[1, 2]",2,0.71,0.47,[],0.0
"[1, 2]",2,0.71,0.5,[],0.0
"[1, 2]",2,0.71,0.53,[],0.0
"[1, 2]",2,0.71,0.56,[],0.0
"[1, 2]",2,0.71,0.59,[],0.0
"[1, 2]",2,0.71,0.62,[],0.0
"[1, 2]",2,0.71,0.65,[],0.0
"[1, 2]",2,0.71,0.68,[],0.0
"[1, 2]",2,0.71,0.71,[],0.0
"[1, 2]",2,0.71,0.74,[],0.0
"[1, 2]",2,0.71,0.76,[],0.0
"[1, 2]",2,0.71,0.79,"[1, 2]",0.00799599999999999
"[1, 2]",2,0.71,0.82,"[1, 2]",0.020031999999999946
"[1, 2]",2,0.71,0.85,[2],0.031096
"[1, 2]",2,0.71,0.88,[2],0.0358768
"[1, 2]",2,0.71,0.91,[2],0.0406576
"[1, 2]",2,0.71,0.94,[2],0.04543839999999999
"[1, 2]",2,0.71,0.97,[2],0.05021919999999999
"[1, 2]",2,0.71,1.0,[2],0.05499999999999999
"[1, 2]",2,0.74,0.0,[],0.0
"[1, 2]",2,0.74,0.03,[],0.0
"[1, 2]",2,0.74,0.06,[],0.0
"[1, 2]",2,0.74,0.09,[],0.0
"[1, 2]",2,0.74,0.12,[],0.0
"[1, 2]",2,0.74,0.15,[],0.0
"[1, 2]",2,0.74,0.18,[],0.0
"[1, 2]",2,0.74,0.21,[],0.0
"[1, 2]",2,0.74,0.24,[],0.0
"[1, 2]",2,0.74,0.26,[],0.0
"[1, 2]",2,0.74,0.29,[],0.0
"[1, 2]",2,0.74,0.32,[],0.0
"[1, 2]",2,0.74,0.35,[],0.0
"[1, 2]",2,0.74,0.38,[],0.0
"[1, 2]",2,0.74,0.41,[],0.0
"[1, 2]",2,0.74,0.44,[],0.0
"[1, 2]",2,0.74,0.47,[],0.0
"[1, 2]",2,0.74,0.5,[],0.0
"[1, 2]",2,0.74,0.53,[],0.0
"[1, 2]",2,0.74,0.56,[],0.0
"[1, 2]",2,0.74,0.59,[],0.0
"[1, 2]",2,0.74,0.62,[],0.0
"[1, 2]",2,0.74,0.65,[],0.0
"[1, 2]",2,0.74,0.68,[],0.0
"[1, 2]",2,0.74,0.71,[],0.0
"[1, 2]",2,0.74,0.74,[],0.0
"[1, 2]",2,0.74,0.76,"[1, 2]",0.0016239999999999681
"[1, 2]",2,0.74,0.79,"[1, 2]",0.013660000000000004
"[1, 2]",2,0.74,0.82,"[1, 2]",0.025695999999999962
"[1, 2]",2,0.74,0.85,[2],0.031096
"[1, 2]",2,0.74,0.88,[2],0.0358768
"[1, 2]",2,0.74,0.91,[2],0.0406576
"[1, 2]",2,0.74,0.94,[2],0.04543839999999999
"[1, 2]",2,0.74,0.97,[2],0.05021919999999999
"[1, 2]",2,0.74,1.0,[2],0.05499999999999999
"[1, 2]",2,0.76,0.0,[],0.0
"[1, 2]",2,0.76,0.03,[],0.0
"[1, 2]",2,0.76,0.06,[],0.0
"[1, 2]",2,0.76,0.09,[],0.0
"[1, 2]",2,0.76,0.12,[],0.0
"[1, 2]",2,0.76,0.15,[],0.0
"[1, 2]",2,0.76,0.18,[],0.0
"[1, 2]",2,0.76,0.21,[],0.0
"[1, 2]",2,0.76,0.24,[],0.0
"[1, 2]",2,0.76,0.26,[],0.0
"[1, 2]",2,0.76,0.29,[],0.0
"[1, 2]",2,0.76,0.32,[],0.0
"[1, 2]",2,0.76,0.35,[],0.0
"[1, 2]",2,0.76,0.38,[],0.0
"[1, 2]",2,0.76,0.41,[],0.0
"[1, 2]",2,0.76,0.44,[],0.0
"[1, 2]",2,0.76,0.47,[],0.0
"[1, 2]",2,0.76,0.5,[],0.0
"[1, 2]",2,0.76,0.53,[],0.0
"[1, 2]",2,0.76,0.56,[],0.0
"[1, 2]",2,0.76,0.59,[],0.0
"[1, 2]",2,0.76,0.62,[],0.0
"[1, 2]",2,0.76,0.65,[],0.0
"[1, 2]",2,0.76,0.68,[],0.0
"[1, 2]",2,0.76,0.71,[],0.0
"[1, 2]",2,0.76,0.74,[],0.0
"[1, 2]",2,0.76,0.76,"[1, 2]",0.00539999999999996
"[1, 2]",2,0.76,0.79,"[1, 2]",0.017435999999999997
"[1, 2]",2,0.76,0.82,"[1, 2]",0.029471999999999953
"[1, 2]",2,0.76,0.85,[2],0.031096
"[1, 2]",2,0.76,0.88,[2],0.0358768
"[1, 2]",2,0.76,0.91,[2],0.0406576
"[1, 2]",2,0.76,0.94,[2],0.04543839999999999
"[1, 2]",2,0.76,0.97,[2],0.05021919999999999
"[1, 2]",2,0.76,1.0,[2],0.05499999999999999
"[1, 2]",2,0.79,0.0,[],0.0
"[1, 2]",2,0.79,0.03,[],0.0
"[1, 2]",2,0.79,0.06,[],0.0
"[1, 2]",2,0.79,0.09,[],0.0
"[1, 2]",2,0.79,0.12,[],0.0
"[1, 2]",2,0.79,0.15,[],0.0
"[1, 2]",2,0.79,0.18,[],0.0
"[1, 2]",2,0.79,0.21,[],0.0
"[1, 2]",2,0.79,0.24,[],0.0
"[1, 2]",2,0.79,0.26,[],0.0
"[1, 2]",2,0.79,0.29,[],0.0
"[1, 2]",2,0.79,0.32,[],0.0
"[1, 2]",2,0.79,0.35,[],0.0
"[1, 2]",2,0.79,0.38,[],0.0
"[1, 2]",2,0.79,0.41,[],0.0
"[1, 2]",2,0.79,0.44,[],0.0
"[1, 2]",2,0.79,0.47,[],0.0
"[1, 2]",2,0.79,0.5,[],0.0
"[1, 2]",2,0.79,0.53,[],0.0
"[1, 2]",2,0.79,0.56,[],0.0
"[1, 2]",2,0.79,0.59,[],0.0
"[1, 2]",2,0.79,0.62,[],0.0
"[1, 2]",2,0.79,0.65,[],0.0
"[1, 2]",2,0.79,0.68,[],0.0
"[1, 2]",2,0.79,0.71,[],0.0
"[1, 2]",2,0.79,0.74,"[1, 2]",0.0030399999999999898
"[1, 2]",2,0.79,0.76,"[1, 2]",0.011063999999999973
"[1, 2]",2,0.79,0.79,"[1, 2]",0.02310000000000001
"[1, 2]",2,0.79,0.82,"[1, 2]",0.028763999999999987
"[1, 2]",2,0.79,0.85,"[1, 2]",0.034427999999999986
"[1, 2]",2,0.79,0.88,"[1, 2]",0.040091999999999996
"[1, 2]",2,0.79,0.91,"[1, 2]",0.04575600000000001
"[1, 2]",2,0.79,0.94,"[1, 2]",0.05141999999999999
"[1, 2]",2,0.79,0.97,"[1, 2]",0.05708399999999997
"[1, 2]",2,0.79,1.0,"[1, 2]",0.06274799999999998
"[1, 2]",2,0.82,0.0,[],0.0
"[1, 2]",2,0.82,0.03,[],0.0
"[1, 2]",2,0.82,0.06,[],0.0
"[1, 2]",2,0.82,0.09,[],0.0
"[1, 2]",2,0.82,0.12,[],0.0
"[1, 2]",2,0.82,0.15,[],0.0
"[1, 2]",2,0.82,0.18,[],0.0
"[1, 2]",2,0.82,0.21,[],0.0
"[1, 2]",2,0.82,0.24,[],0.0
"[1, 2]",2,0.82,0.26,[],0.0
"[1, 2]",2,0.82,0.29,[],0.0
"[1, 2]",2,0.82,0.32,[],0.0
"[1, 2]",2,0.82,0.35,[],0.0
"[1, 2]",2,0.82,0.38,[],0.0
"[1, 2]",2,0.82,0.41,[],0.0
"[1, 2]",2,0.82,0.44,[],0.0
"[1, 2]",2,0.82,0.47,[],0.0
"[1, 2]",2,0.82,0.5,[],0.0
"[1, 2]",2,0.82,0.53,[],0.0
"[1, 2]",2,0.82,0.56,[],0.0
"[1, 2]",2,0.82,0.59,[],0.0
"[1, 2]",2,0.82,0.62,[],0.0
"[1, 2]",2,0.82,0.65,[],0.0
"[1, 2]",2,0.82,0.68,[],0.0
"[1, 2]",2,0.82,0.71,[],0.0
"[1, 2]",2,0.82,0.74,"[1, 2]",0.00870399999999997
"[1, 2]",2,0.82,0.76,"[1, 2]",0.016727999999999955
"[1, 2]",2,0.82,0.79,"[1, 2]",0.028763999999999987
"[1, 2]",2,0.82,0.82,"[1, 2]",0.04079999999999995
"[1, 2]",2,0.82,0.85,"[1, 2]",0.04646399999999995
"[1, 2]",2,0.82,0.88,"[1, 2]",0.052127999999999966
"[1, 2]",2,0.82,0.91,"[1, 2]",0.05779199999999998
"[1, 2]",2,0.82,0.94,"[1, 2]",0.06345599999999996
"[1, 2]",2,0.82,0.97,"[1, 2]",0.06911999999999993
"[1, 2]",2,0.82,1.0,"[1, 2]",0.07478399999999995
"[1, 2]",2,0.85,0.0,[],0.0
"[1, 2]",2,0.85,0.03,[],0.0
"[1, 2]",2,0.85,0.06,[],0.0
"[1, 2]",2,0.85,0.09,[],0.0
"[1, 2]",2,0.85,0.12,[],0.0
"[1, 2]",2,0.85,0.15,[],0.0
"[1, 2]",2,0.85,0.18,[],0.0
"[1, 2]",2,0.85,0.21,[],0.0
"[1, 2]",2,0.85,0.24,[],0.0
"[1, 2]",2,0.85,0.26,[],0.0
"[1, 2]",2,0.85,0.29,[],0.0
"[1, 2]",2,0.85,0.32,[],0.0
"[1, 2]",2,0.85,0.35,[],0.0
"[1, 2]",2,0.85,0.38,[],0.0
"[1, 2]",2,0.85,0.41,[],0.0
"[1, 2]",2,0.85,0.44,[],0.0
"[1, 2]",2,0.85,0.47,[],0.0
"[1, 2]",2,0.85,0.5,[],0.0
"[1, 2]",2,0.85,0.53,[],0.0
"[1, 2]",2,0.85,0.56,[],0.0
"[1, 2]",2,0.85,0.59,[],0.0
"[1, 2]",2,0.85,0.62,[],0.0
"[1, 2]",2,0.85,0.65,[],0.0
"[1, 2]",2,0.85,0.68,[],0.0
"[1, 2]",2,0.85,0.71,"[1, 2]",0.0023319999999999322
"[1, 2]",2,0.85,0.74,"[1, 2]",0.014367999999999966
"[1, 2]",2,0.85,0.76,"[1, 2]",0.022391999999999954
"[1, 2]",2,0.85,0.79,"[1, 2]",0.034427999999999986
"[1, 2]",2,0.85,0.82,"[1, 2]",0.04646399999999995
"[1, 2]",2,0.85,0.85,"[1, 2]",0.05849999999999994
"[1, 2]",2,0.85,0.88,"[1, 2]",0.06416399999999996
"[1, 2]",2,0.85,0.91,"[1, 2]",0.06982799999999997
"[1, 2]",2,0.85,0.94,"[1, 2]",0.07549199999999995
"[1, 2]",2,0.85,0.97,"[1, 2]",0.08115599999999992
"[1, 2]",2,0.85,1.0,"[1, 2]",0.08681999999999994
"[1, 2]",2,0.88,0.0,[],0.0
"[1, 2]",2,0.88,0.03,[],0.0
"[1, 2]",2,0.88,0.06,[],0.0
"[1, 2]",2,0.88,0.09,[],0.0
"[1, 2]",2,0.88,0.12,[],0.0
"[1, 2]",2,0.88,0.15,[],0.0
"[1, 2]",2,0.88,0.18,[],0.0
"[1, 2]",2,0.88,0.21,[],0.0
"[1, 2]",2,0.88,0.24,[],0.0
"[1, 2]",2,0.88,0.26,[],0.0
"[1, 2]",2,0.88,0.29,[],0.0
"[1, 2]",2,0.88,0.32,[],0.0
"[1, 2]",2,0.88,0.35,[],0.0
"[1, 2]",2,0.88,0.38,[],0.0
"[1, 2]",2,0.88,0.41,[],0.0
"[1, 2]",2,0.88,0.44,[],0.0
"[1, 2]",2,0.88,0.47,[],0.0
"[1, 2]",2,0.88,0.5,[],0.0
"[1, 2]",2,0.88,0.53,[],0.0
"[1, 2]",2,0.88,0.56,[],0.0
"[1, 2]",2,0.88,0.59,[],0.0
"[1, 2]",2,0.88,0.62,[],0.0
"[1, 2]",2,0.88,0.65,[],0.0
"[1, 2]",2,0.88,0.68,[],0.0
"[1, 2]",2,0.88,0.71,"[1, 2]",0.007995999999999946
"[1, 2]",2,0.88,0.74,"[1, 2]",0.02003199999999998
"[1, 2]",2,0.88,0.76,"[1, 2]",0.028055999999999963
"[1, 2]",2,0.88,0.79,"[1, 2]",0.040091999999999996
"[1, 2]",2,0.88,0.82,"[1, 2]",0.052127999999999966
"[1, 2]",2,0.88,0.85,"[1, 2]",0.06416399999999996
"[1, 2]",2,0.88,0.88,"[1, 2]",0.07619999999999999
"[1, 2]",2,0.88,0.91,"[1, 2]",0.081864
"[1, 2]",2,0.88,0.94,"[1, 2]",0.08752799999999998
"[1, 2]",2,0.88,0.97,"[1, 2]",0.09319199999999996
"[1, 2]",2,0.88,1.0,"[1, 2]",0.09885599999999999
"[1, 2]",2,0.91,0.0,[],0.0
"[1, 2]",2,0.91,0.03,[],0.0
"[1, 2]",2,0.91,0.06,[],0.0
"[1, 2]",2,0.91,0.09,[],0.0
"[1, 2]",2,0.91,0.12,[],0.0
"[1, 2]",2,0.91,0.15,[],0.0
"[1, 2]",2,0.91,0.18,[],0.0
"[1, 2]",2,0.91,0.21,[],0.0
"[1, 2]",2,0.91,0.24,[],0.0
"[1, 2]",2,0.91,0.26,[],0.0
"[1, 2]",2,0.91,0.29,[],0.0
"[1, 2]",2,0.91,0.32,[],0.0
"[1, 2]",2,0.91,0.35,[],0.0
"[1, 2]",2,0.91,0.38,[],0.0
"[1, 2]",2,0.91,0.41,[],0.0
"[1, 2]",2,0.91,0.44,[],0.0
"[1, 2]",2,0.91,0.47,[],0.0
"[1, 2]",2,0.91,0.5,[],0.0
"[1, 2]",2,0.91,0.53,[],0.0
"[1, 2]",2,0.91,0.56,[],0.0
"[1, 2]",2,0.91,0.59,[],0.0
"[1, 2]",2,0.91,0.62,[],0.0
"[1, 2]",2,0.91,0.65,[],0.0
"[1, 2]",2,0.91,0.68,"[1, 2]",0.001624000000000004
"[1, 2]",2,0.91,0.71,"[1, 2]",0.01365999999999996
"[1, 2]",2,0.91,0.74,"[1, 2]",0.025695999999999997
"[1, 2]",2,0.91,0.76,"[1, 2]",0.033719999999999986
"[1, 2]",2,0.91,0.79,"[1, 2]",0.04575600000000002
"[1, 2]",2,0.91,0.82,"[1, 2]",0.05779199999999998
"[1, 2]",2,0.91,0.85,"[1, 2]",0.06982799999999997
"[1, 2]",2,0.91,0.88,"[1, 2]",0.081864
"[1, 2]",2,0.91,0.91,"[1, 2]",0.09390000000000004
"[1, 2]",2,0.91,0.94,"[1, 2]",0.09956400000000001
"[1, 2]",2,0.91,0.97,"[1, 2]",0.105228
"[1, 2]",2,0.91,1.0,"[1, 2]",0.11089200000000002
"[1, 2]",2,0.94,0.0,[],0.0
"[1, 2]",2,0.94,0.03,[],0.0
"[1, 2]",2,0.94,0.06,[],0.0
"[1, 2]",2,0.94,0.09,[],0.0
"[1, 2]",2,0.94,0.12,[],0.0
"[1, 2]",2,0.94,0.15,[],0.0
"[1, 2]",2,0.94,0.18,[],0.0
"[1, 2]",2,0.94,0.21,[],0.0
"[1, 2]",2,0.94,0.24,[],0.0
"[1, 2]",2,0.94,0.26,[],0.0
"[1, 2]",2,0.94,0.29,[],0.0
"[1, 2]",2,0.94,0.32,[],0.0
"[1, 2]",2,0.94,0.35,[],0.0
"[1, 2]",2,0.94,0.38,[],0.0
"[1, 2]",2,0.94,0.41,[],0.0
"[1, 2]",2,0.94,0.44,[],0.0
"[1, 2]",2,0.94,0.47,[],0.0
"[1, 2]",2,0.94,0.5,[],0.0
"[1, 2]",2,0.94,0.53,[],0.0
"[1, 2]",2,0.94,0.56,[],0.0
"[1, 2]",2,0.94,0.59,[],0.0
"[1, 2]",2,0.94,0.62,[],0.0
"[1, 2]",2,0.94,0.65,[],0.0
"[1, 2]",2,0.94,0.68,"[1, 2]",0.00728799999999998
"[1, 2]",2,0.94,0.71,"[1, 2]",0.01932399999999994
"[1, 2]",2,0.94,0.74,"[1, 2]",0.03135999999999997
"[1, 2]",2,0.94,0.76,"[1, 2]",0.03938399999999996
"[1, 2]",2,0.94,0.79,"[1, 2]",0.05141999999999999
"[1, 2]",2,0.94,0.82,"[1, 2]",0.06345599999999996
"[1, 2]",2,0.94,0.85,"[1, 2]",0.07549199999999995
"[1, 2]",2,0.94,0.88,"[1, 2]",0.08752799999999998
"[1, 2]",2,0.94,0.91,"[1, 2]",0.09956400000000001
"[1, 2]",2,0.94,0.94,"[1, 2]",0.11159999999999998
"[1, 2]",2,0.94,0.97,"[1, 2]",0.11726399999999995
"[1, 2]",2,0.94,1.0,"[1, 2]",0.12292799999999995
"[1, 2]",2,0.97,0.0,[],0.0
"[1, 2]",2,0.97,0.03,[],0.0
"[1, 2]",2,0.97,0.06,[],0.0
"[1, 2]",2,0.97,0.09,[],0.0
"[1, 2]",2,0.97,0.12,[],0.0
"[1, 2]",2,0.97,0.15,[],0.0
"[1, 2]",2,0.97,0.18,[],0.0
"[1, 2]",2,0.97,0.21,[],0.0
"[1, 2]",2,0.97,0.24,[],0.0
"[1, 2]",2,0.97,0.26,[],0.0
"[1, 2]",2,0.97,0.29,[],0.0
"[1, 2]",2,0.97,0.32,[],0.0
"[1, 2]",2,0.97,0.35,[],0.0
"[1, 2]",2,0.97,0.38,[],0.0
"[1, 2]",2,0.97,0.41,[],0.0
"[1, 2]",2,0.97,0.44,[],0.0
"[1, 2]",2,0.97,0.47,[],0.0
"[1, 2]",2,0.97,0.5,[],0.0
"[1, 2]",2,0.97,0.53,[],0.0
"[1, 2]",2,0.97,0.56,[],0.0
"[1, 2]",2,0.97,0.59,[],0.0
"[1, 2]",2,0.97,0.62,[],0.0
"[1, 2]",2,0.97,0.65,"[1, 2]",0.0009159999999999655
"[1, 2]",2,0.97,0.68,"[1, 2]",0.01295199999999996
"[1, 2]",2,0.97,0.71,"[1, 2]",0.024987999999999917
"[1, 2]",2,0.97,0.74,"[1, 2]",0.03702399999999995
"[1, 2]",2,0.97,0.76,"[1, 2]",0.045047999999999935
"[1, 2]",2,0.97,0.79,"[1, 2]",0.05708399999999997
"[1, 2]",2,0.97,0.82,"[1, 2]",0.06911999999999993
"[1, 2]",2,0.97,0.85,"[1, 2]",0.08115599999999992
"[1, 2]",2,0.97,0.88,"[1, 2]",0.09319199999999996
"[1, 2]",2,0.97,0.91,"[1, 2]",0.105228
"[1, 2]",2,0.97,0.94,"[1, 2]",0.11726399999999995
"[1, 2]",2,0.97,0.97,"[1, 2]",0.12929999999999992
"[1, 2]",2,0.97,1.0,"[1, 2]",0.13496399999999995
"[1, 2]",2,1.0,0.0,[],0.0
"[1, 2]",2,1.0,0.03,[],0.0
"[1, 2]",2,1.0,0.06,[],0.0
"[1, 2]",2,1.0,0.09,[],0.0
"[1, 2]",2,1.0,0.12,[],0.0
"[1, 2]",2,1.0,0.15,[],0.0
"[1, 2]",2,1.0,0.18,[],0.0
"[1, 2]",2,1.0,0.21,[],0.0
"[1, 2]",2,1.0,0.24,[],0.0
"[1, 2]",2,1.0,0.26,[],0.0
"[1, 2]",2,1.0,0.29,[],0.0
"[1, 2]",2,1.0,0.32,[],0.0
"[1, 2]",2,1.0,0.35,[],0.0
"[1, 2]",2,1.0,0.38,[],0.0
"[1, 2]",2,1.0,0.41,[],0.0
"[1, 2]",2,1.0,0.44,[],0.0
"[1, 2]",2,1.0,0.47,[],0.0
"[1, 2]",2,1.0,0.5,[],0.0
"[1, 2]",2,1.0,0.53,[],0.0
"[1, 2]",2,1.0,0.56,[],0.0
"[1, 2]",2,1.0,0.59,[],0.0
"[1, 2]",2,1.0,0.62,[],0.0
"[1, 2]",2,1.0,0.65,"[1, 2]",0.00657999999999998
"[1, 2]",2,1.0,0.68,"[1, 2]",0.018615999999999976
"[1, 2]",2,1.0,0.71,"[1, 2]",0.030651999999999936
"[1, 2]",2,1.0,0.74,"[1, 2]",0.04268799999999997
"[1, 2]",2,1.0,0.76,"[1, 2]",0.05071199999999995
"[1, 2]",2,1.0,0.79,"[1, 2]",0.06274799999999998
"[1, 2]",2,1.0,0.82,"[1, 2]",0.07478399999999995
"[1, 2]",2,1.0,0.85,"[1, 2]",0.08681999999999994
"[1, 2]",2,1.0,0.88,"[1, 2]",0.09885599999999999
"[1, 2]",2,1.0,0.91,"[1, 2]",0.11089200000000002
"[1, 2]",2,1.0,0.94,"[1, 2]",0.12292799999999995
"[1, 2]",2,1.0,0.97,"[1, 2]",0.13496399999999995
"[1, 2]",2,1.0,1.0,"[1, 2]",0.14699999999999996
"[1, 3]",1,0.0,0.0,[],0.0
"[1, 3]",1,0.0,0.03,[],0.0
"[1, 3]",1,0.0,0.06,[],0.0
"[1, 3]",1,0.0,0.09,[],0.0
"[1, 3]",1,0.0,0.12,[],0.0
"[1, 3]",1,0.0,0.15,[],0.0
"[1, 3]",1,0.0,0.18,[],0.0
"[1, 3]",1,0.0,0.21,[],0.0
"[1, 3]",1,0.0,0.24,[],0.0
"[1, 3]",1,0.0,0.26,[],0.0
"[1, 3]",1,0.0,0.29,[],0.0
"[1, 3]",1,0.0,0.32,[],0.0
"[1, 3]",1,0.0,0.35,[],0.0
"[1, 3]",1,0.0,0.38,[],0.0
"[1, 3]",1,0.0,0.41,[],0.0
"[1, 3]",1,0.0,0.44,[],0.0
"[1, 3]",1,0.0,0.47,[],0.0
"[1, 3]",1,0.0,0.5,[],0.0
"[1, 3]",1,0.0,0.53,[],0.0
"[1, 3]",1,0.0,0.56,[],0.0
"[1, 3]",1,0.0,0.59,[],0.0
"[1, 3]",1,0.0,0.62,[],0.0
"[1, 3]",1,0.0,0.65,[],0.0
"[1, 3]",1,0.0,0.68,[],0.0
"[1, 3]",1,0.0,0.71,[],0.0
"[1, 3]",1,0.0,0.74,[],0.0
"[1, 3]",1,0.0,0.76,[],0.0
"[1, 3]",1,0.0,0.79,[],0.0
"[1, 3]",1,0.0,0.82,[],0.0
"[1, 3]",1,0.0,0.85,[],0.0
"[1, 3]",1,0.0,0.88,[],0.0
"[1, 3]",1,0.0,0.91,[],0.0
"[1, 3]",1,0.0,0.94,[],0.0
"[1, 3]",1,0.0,0.97,[],0.0
"[1, 3]",1,0.0,1.0,[],0.0
"[1, 3]",1,0.03,0.0,[],0.0
"[1, 3]",1,0.03,0.03,[],0.0
"[1, 3]",1,0.03,0.06,[],0.0
"[1, 3]",1,0.03,0.09,[],0.0
"[1, 3]",1,0.03,0.12,[],0.0
"[1, 3]",1,0.03,0.15,[],0.0
"[1, 3]",1,0.03,0.18,[],0.0
"[1, 3]",1,0.03,0.21,[],0.0
"[1, 3]",1,0.03,0.24,[],0.0
"[1, 3]",1,0.03,0.26,[],0.0
"[1, 3]",1,0.03,0.29,[],0.0
"[1, 3]",1,0.03,0.32,[],0.0
"[1, 3]",1,0.03,0.35,[],0.0
"[1, 3]",1,0.03,0.38,[],0.0
"[1, 3]",1,0.03,0.41,[],0.0
"[1, 3]",1,0.03,0.44,[],0.0
"[1, 3]",1,0.03,0.47,[],0.0
"[1, 3]",1,0.03,0.5,[],0.0
"[1, 3]",1,0.03,0.53,[],0.0
"[1, 3]",1,0.03,0.56,[],0.0
"[1, 3]",1,0.03,0.59,[],0.0
"[1, 3]",1,0.03,0.62,[],0.0
"[1, 3]",1,0.03,0.65,[],0.0
"[1, 3]",1,0.03,0.68,[],0.0
"[1, 3]",1,0.03,0.71,[],0.0
"[1, 3]",1,0.03,0.74,[],0.0
"[1, 3]",1,0.03,0.76,[],0.0
"[1, 3]",1,0.03,0.79,[],0.0
"[1, 3]",1,0.03,0.82,[],0.0
"[1, 3]",1,0.03,0.85,[],0.0
"[1, 3]",1,0.03,0.88,[],0.0
"[1, 3]",1,0.03,0.91,[],0.0
"[1, 3]",1,0.03,0.94,[],0.0
"[1, 3]",1,0.03,0.97,[],0.0
"[1, 3]",1,0.03,1.0,[],0.0
"[1, 3]",1,0.06,0.0,[],0.0
"[1, 3]",1,0.06,0.03,[],0.0
"[1, 3]",1,0.06,0.06,[],0.0
"[1, 3]",1,0.06,0.09,[],0.0
"[1, 3]",1,0.06,0.12,[],0.0
"[1, 3]",1,0.06,0.15,[],0.0
"[1, 3]",1,0.06,0.18,[],0.0
"[1, 3]",1,0.06,0.21,[],0.0
"[1, 3]",1,0.06,0.24,[],0.0
"[1, 3]",1,0.06,0.26,[],0.0
"[1, 3]",1,0.06,0.29,[],0.0
"[1, 3]",1,0.06,0.32,[],0.0
"[1, 3]",1,0.06,0.35,[],0.0
"[1, 3]",1,0.06,0.38,[],0.0
"[1, 3]",1,0.06,0.41,[],0.0
"[1, 3]",1,0.06,0.44,[],0.0
